Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
mm;%;N;mm;s;;
0,438653475;2,193267375;19162,60958;0,990935673;16,6899;2676092,928;
0,44077007;2,203850348;19152,96401;0,995147059;16,7066;2676092,944;
0,443001979;2,215009896;19170,80757;0,999037311;16,7233;2676092,961;
0,445477525;2,227387626;19165,42777;1,002707408;16,7399;2676092,978;
0,44768849;2,238442449;19180,52518;1,006617972;16,7566;2676092,994;
0,449841351;2,249206753;19185,45574;1,010493527;16,7733;2676093,011;
0,451967973;2,259839865;19190,21075;1,014071174;16,7899;2676093,028;
0,454367474;2,27183737;19205,24874;1,018435329;16,8066;2676093,044;
0,456508484;2,282542418;19201,10437;1,021736799;16,8233;2676093,061;
0,459308669;2,296543343;19217,07175;1,026125816;16,8399;2676093,078;
0,46115906;2,305795301;19217,51072;1,030301089;16,8566;2676093,094;
0,463713808;2,318569041;19234,29033;1,033694843;16,8733;2676093,111;
0,466006898;2,330034492;19226,16017;1,037804713;16,8899;2676093,128;
0,468181384;2,340906921;19238,79353;1,041553246;16,9066;2676093,144;
0,470496666;2,35248333;19237,7972;1,045296749;16,9233;2676093,161;
0,473162121;2,365810604;19254,39294;1,048406451;16,9399;2676093,178;
0,475576087;2,377880434;19292,58511;1,054236493;16,9566;2676093,194;
0,477923868;2,389619341;19332,01248;1,059045039;16,9733;2676093,211;
0,480367725;2,401838627;19255,98778;1,062564728;16,9899;2676093,228;
0,482217238;2,411086191;19237,13272;1,064692414;17,0066;2676093,244;
0,484501296;2,422506478;19266,94194;1,06896051;17,0233;2676093,261;
0,486682375;2,433411877;19303,16483;1,060826034;17,0399;2676093,278;
0,491486089;2,457430446;19381,47779;1,076903537;17,0566;2676093,294;
0,493721654;2,468608269;19244,69265;1,082531117;17,0733;2676093,311;
0,495508226;2,477541129;19249,50653;1,087388744;17,0899;2676093,328;
0,496983057;2,484915285;19232,11674;1,089649595;17,1066;2676093,344;
0,498275772;2,491378859;19250,67085;1,092292528;17,1233;2676093,361;
0,500703434;2,503517172;19297,63626;1,096649277;17,1399;2676093,378;
0,50279128;2,513956402;19311,39112;1,100374366;17,1566;2676093,394;
0,504798728;2,52399364;19347,08464;1,091320965;17,1733;2676093,411;
0,509860886;2,549304429;19355,01634;1,112125449;17,1899;2676093,428;
0,511169256;2,555846278;19246,57602;1,113765281;17,2066;2676093,444;
0,512566512;2,562832559;19254,39236;1,11582179;17,2233;2676093,461;
0,51424847;2,571242352;19305,43675;1,119318781;17,2399;2676093,478;
0,516185083;2,580925413;19339,47646;1,122676058;17,2566;2676093,494;
0,518087879;2,590439394;19359,21592;1,126843197;17,2733;2676093,511;
0,520682312;2,603411562;19378,49812;1,130889897;17,2899;2676093,528;
0,523018538;2,615092691;19375,08304;1,134477644;17,3066;2676093,544;
0,525244552;2,62622276;19401,64878;1,13877705;17,3233;2676093,561;
0,527894258;2,639471288;19380,0871;1,14212866;17,3399;2676093,578;
0,53121402;2,656070101;19456,76535;1,149586373;17,3566;2676093,594;
0,533029304;2,665146522;19349,70536;1,151454478;17,3733;2676093,611;
0,534727145;2,673635727;19364,72528;1,15454046;17,3899;2676093,628;
0,537202784;2,686013922;19388,38106;1,157796626;17,4066;2676093,644;
0,539068465;2,695342326;19407,61619;1,162226215;17,4233;2676093,661;
0,541410119;2,707050594;19424,3478;1,165693174;17,4399;2676093,678;
0,543263401;2,716317004;19428,05663;1,169539192;17,4566;2676093,694;
0,546003813;2,730019067;19435,99339;1,173893785;17,4733;2676093,711;
0,548789063;2,743945316;19434,47563;1,177490119;17,4899;2676093,728;
0,550642533;2,753212663;19453,8859;1,181761134;17,5066;2676093,744;
0,552914717;2,764573583;19443,9167;1,18544679;17,5233;2676093,761;
0,555240967;2,776204835;19455,07836;1,188894834;17,5399;2676093,778;
0,557639656;2,78819828;19455,18834;1,193232362;17,5566;2676093,794;
0,559502423;2,797512114;19463,20007;1,196923684;17,5733;2676093,811;
0,562390597;2,811952986;19473,04949;1,201459356;17,5899;2676093,828;
0,564185268;2,820926342;19473,71429;1,204374679;17,6066;2676093,844;
0,566302563;2,831512815;19488,48346;1,208677422;17,6233;2676093,861;
0,568794383;2,843971915;19479,59422;1,212983341;17,6399;2676093,878;
0,571023619;2,855118095;19499,05469;1,215997805;17,6566;2676093,894;
0,573666206;2,868331028;19491,99471;1,220284229;17,6733;2676093,911;
0,576052119;2,880260594;19506,25385;1,224085957;17,6899;2676093,928;
0,57796207;2,889810349;19508,77048;1,227901705;17,7066;2676093,944;
0,580891631;2,904458153;19515,81387;1,231817611;17,7233;2676093,961;
0,583168969;2,915844847;19513,89088;1,236198022;17,7399;2676093,978;
0,585340442;2,92670221;19521,03295;1,239447923;17,7566;2676093,994;
0,587358659;2,936793293;19534,20958;1,243917318;17,7733;2676094,011;
0,589811593;2,949057967;19533,10125;1,247672537;17,7899;2676094,028;
0,592233465;2,961167324;19545,05626;1,251635534;17,8066;2676094,044;
0,594311044;2,971555221;19530,15989;1,255384981;17,8233;2676094,061;
0,596357901;2,981789507;19559,69781;1,259215212;17,8399;2676094,078;
0,598908359;2,994541794;19553,32151;1,263147455;17,8566;2676094,094;
0,601370518;3,00685259;19561,14257;1,267516466;17,8733;2676094,111;
0,603641061;3,018205303;19556,45323;1,271093504;17,8899;2676094,128;
0,605787015;3,028935076;19563,86045;1,274467106;17,9066;2676094,144;
0,608925193;3,044625965;19711,40123;1,276514781;17,9233;2676094,161;
0,611708897;3,058544487;19553,97133;1,284682536;17,9399;2676094,178;
0,613278663;3,066393314;19538,52528;1,287531163;17,9566;2676094,194;
0,61558199;3,077909948;19560,92528;1,290947708;17,9733;2676094,211;
0,618223876;3,091119378;19589,36972;1,29516724;17,9899;2676094,228;
0,619641279;3,098206397;19584,93184;1,298550246;18,0066;2676094,244;
0,622380993;3,111904965;19610,0407;1,302513441;18,0233;2676094,261;
0,624419379;3,122096895;19599,14659;1,306277494;18,0399;2676094,278;
0,626601898;3,13300949;19616,27082;1,310721915;18,0566;2676094,294;
0,629036764;3,145183818;19614,16169;1,313030162;18,0733;2676094,311;
0,631368469;3,156842344;19623,51862;1,318183928;18,0899;2676094,328;
0,633965267;3,169826337;19627,43616;1,322499961;18,1066;2676094,344;
0,635669268;3,178346338;19607,40994;1,326225793;18,1233;2676094,361;
0,638288138;3,191440691;19631,5061;1,329343808;18,1399;2676094,378;
0,639758285;3,198791425;19626,6858;1,333726729;18,1566;2676094,394;
0,642549165;3,212745827;19656,85503;1,336930952;18,1733;2676094,411;
0,645025149;3,225125747;19646,24954;1,340712823;18,1899;2676094,428;
0,647080439;3,235402195;19665,38691;1,34518772;18,2066;2676094,444;
0,649277513;3,246387563;19660,77948;1,348981785;18,2233;2676094,461;
0,65161795;3,258089752;19677,7323;1,352673185;18,2399;2676094,478;
0,654111627;3,270558136;19678,18444;1,356448803;18,2566;2676094,494;
0,656315531;3,281577654;19683,99842;1,360209611;18,2733;2676094,511;
0,658609702;3,293048511;19699,55832;1,36426182;18,2899;2676094,528;
0,661251601;3,306258007;19698,17288;1,367711164;18,3066;2676094,544;
0,663814473;3,319072366;19721,2408;1,372406356;18,3233;2676094,561;
0,666337731;3,331688656;19708,22262;1,375995428;18,3399;2676094,578;
0,668679495;3,343397473;19723,79025;1,378880159;18,3566;2676094,594;
0,671160033;3,355800165;19691,49164;1,385420767;18,3733;2676094,611;
0,673341206;3,366706032;19690,67441;1,387777427;18,3899;2676094,628;
0,675219335;3,376096677;19699,74455;1,392130818;18,4066;2676094,644;
0,677372679;3,386863396;19699,28537;1,394200059;18,4233;2676094,661;
0,679292851;3,396464254;19715,18455;1,399681439;18,4399;2676094,678;
0,681564872;3,407824361;19723,51811;1,403201147;18,4566;2676094,694;
0,683396637;3,416983184;19743,28972;1,407310884;18,4733;2676094,711;
0,685721125;3,428605624;19728,28524;1,410943284;18,4899;2676094,728;
0,688411557;3,442057785;19752,29233;1,415708724;18,5066;2676094,744;
0,690610877;3,453054386;19740,74168;1,418769869;18,5233;2676094,761;
0,692667485;3,463337426;19770,14294;1,423027702;18,5399;2676094,778;
0,695088727;3,475443636;19764,97289;1,426165764;18,5566;2676094,794;
0,697602472;3,488012362;19771,18252;1,431138721;18,5733;2676094,811;
0,700291582;3,50145791;19772,00684;1,434168051;18,5899;2676094,828;
0,702284923;3,511424614;19772,20745;1,438497081;18,6066;2676094,844;
0,704474833;3,522374167;19784,60842;1,442807071;18,6233;2676094,861;
0,707117076;3,535585381;19817,12156;1,443808266;18,6399;2676094,878;
0,710013475;3,550067374;19819,79273;1,451695167;18,6566;2676094,894;
0,712075333;3,560376665;19774,14647;1,454130458;18,6733;2676094,911;
0,714130238;3,570651192;19790,04941;1,458324718;18,6899;2676094,928;
0,716353777;3,581768883;19786,80582;1,46086276;18,7066;2676094,944;
0,718136228;3,590681138;19824,47813;1,466113923;18,7233;2676094,961;
0,720698671;3,603493355;19796,30721;1,469440146;18,7399;2676094,978;
0,722709961;3,613549805;19808,30295;1,473795955;18,7566;2676094,994;
0,725189489;3,625947446;19824,39852;1,477069417;18,7733;2676095,011;
